rok,pohlavi,vek,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni,populace
2015,Z,45-49,CZ0411,Cheb,CZ041,Karlovarský kraj,1560,3009
2015,Z,45-49,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2023,3848
2015,Z,45-49,CZ0413,Sokolov,CZ041,Karlovarský kraj,1818,3155
2015,Z,45-49,CZ0421,Děčín,CZ042,Ústecký kraj,2157,4172
2015,Z,45-49,CZ0422,Chomutov,CZ042,Ústecký kraj,2285,4185
2015,Z,45-49,CZ0423,Litoměřice,CZ042,Ústecký kraj,2142,3701
2015,Z,45-49,CZ0424,Louny,CZ042,Ústecký kraj,1457,2686
2015,Z,45-49,CZ0425,Most,CZ042,Ústecký kraj,1944,3848
2015,Z,45-49,CZ0426,Teplice,CZ042,Ústecký kraj,2143,4294
2015,Z,45-49,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2005,3909
2015,Z,45-49,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1679,3330
2015,Z,45-49,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1603,2930
2015,Z,45-49,CZ0513,Liberec,CZ051,Liberecký kraj,2750,5375
2015,Z,45-49,CZ0514,Semily,CZ051,Liberecký kraj,1487,2362
2015,Z,45-49,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2886,5195
2015,Z,45-49,CZ0522,Jičín,CZ052,Královéhradecký kraj,1487,2447
2015,Z,45-49,CZ0523,Náchod,CZ052,Královéhradecký kraj,2221,3652
2015,Z,45-49,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1487,2425
2015,Z,45-49,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2089,3919
2015,Z,45-49,CZ0531,Chrudim,CZ053,Pardubický kraj,2093,3238
2015,Z,45-49,CZ0532,Pardubice,CZ053,Pardubický kraj,3044,5344
2015,Z,45-49,CZ0533,Svitavy,CZ053,Pardubický kraj,1926,3282
2015,Z,45-49,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2670,4394
2015,Z,45-49,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1700,3008
2015,Z,45-49,CZ0632,Jihlava,CZ063,Vysočina,2067,3513
2015,Z,45-49,CZ0633,Pelhřimov,CZ063,Vysočina,1406,2267
2015,Z,45-49,CZ0634,Třebíč,CZ063,Vysočina,2207,3641
2015,Z,45-49,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2133,3828
2015,Z,45-49,CZ0641,Blansko,CZ064,Jihomoravský kraj,1814,3332
2015,Z,45-49,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6052,11462
2015,Z,45-49,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3811,6856
2015,Z,45-49,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2195,3897
2015,Z,45-49,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2710,5194
2015,Z,45-49,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1527,2862
2015,Z,45-49,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1997,3777
2015,Z,45-49,CZ0711,Jeseník,CZ071,Olomoucký kraj,533,1162
2015,Z,45-49,CZ0712,Olomouc,CZ071,Olomoucký kraj,4432,7323
2015,Z,45-49,CZ0713,Prostějov,CZ071,Olomoucký kraj,2024,3458
2015,Z,45-49,CZ0714,Přerov,CZ071,Olomoucký kraj,2494,4460
2015,Z,45-49,CZ0715,Šumperk,CZ071,Olomoucký kraj,2304,3961
2015,Z,45-49,CZ0721,Kroměříž,CZ072,Zlínský kraj,1905,3434
2015,Z,45-49,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2700,4774
2015,Z,45-49,CZ0723,Vsetín,CZ072,Zlínský kraj,2826,4658
2015,Z,45-49,CZ0724,Zlín,CZ072,Zlínský kraj,3335,6035
2015,Z,45-49,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1704,3072
2015,Z,45-49,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3832,7083
2015,Z,45-49,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4836,8967
2015,Z,45-49,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2977,5012
2015,Z,45-49,CZ0805,Opava,CZ080,Moravskoslezský kraj,3334,5596
2015,Z,45-49,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5944,10894
2015,Z,50-54,CZ0100,Praha,CZ010,Hlavní město Praha,18331,40026
2015,Z,50-54,CZ0201,Benešov,CZ020,Středočeský kraj,1534,2949
2015,Z,50-54,CZ0202,Beroun,CZ020,Středočeský kraj,1247,2693
2015,Z,50-54,CZ0203,Kladno,CZ020,Středočeský kraj,2461,5298
2015,Z,50-54,CZ0204,Kolín,CZ020,Středočeský kraj,1394,2905
2015,Z,50-54,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1144,2379
2015,Z,50-54,CZ0206,Mělník,CZ020,Středočeský kraj,1555,3241
2015,Z,50-54,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2184,3676
2015,Z,50-54,CZ0208,Nymburk,CZ020,Středočeský kraj,1237,2785
2015,Z,50-54,CZ0209,Praha-východ,CZ020,Středočeský kraj,2505,4766
2015,Z,50-54,CZ020A,Praha-západ,CZ020,Středočeský kraj,2075,4042
2015,Z,50-54,CZ020B,Příbram,CZ020,Středočeský kraj,1999,3760
2015,Z,50-54,CZ020C,Rakovník,CZ020,Středočeský kraj,985,1739
2015,Z,50-54,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3475,6205
2015,Z,50-54,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1107,1926
2015,Z,50-54,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1697,2855
2015,Z,50-54,CZ0314,Písek,CZ031,Jihočeský kraj,1203,2277
2015,Z,50-54,CZ0315,Prachatice,CZ031,Jihočeský kraj,811,1657
2015,Z,50-54,CZ0316,Strakonice,CZ031,Jihočeský kraj,1048,2310
2015,Z,50-54,CZ0317,Tábor,CZ031,Jihočeský kraj,1936,3361
2015,Z,50-54,CZ0321,Domažlice,CZ032,Plzeňský kraj,992,1917
2015,Z,50-54,CZ0322,Klatovy,CZ032,Plzeňský kraj,1473,2898
2015,Z,50-54,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3223,5898
2015,Z,50-54,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1132,1887
2015,Z,50-54,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1384,2452
2015,Z,50-54,CZ0326,Rokycany,CZ032,Plzeňský kraj,760,1494
2015,Z,50-54,CZ0327,Tachov,CZ032,Plzeňský kraj,1032,1797
2015,Z,50-54,CZ0411,Cheb,CZ041,Karlovarský kraj,1319,2962
2015,Z,50-54,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1930,3886
2015,Z,50-54,CZ0413,Sokolov,CZ041,Karlovarský kraj,1596,3001
2015,Z,50-54,CZ0421,Děčín,CZ042,Ústecký kraj,1767,3938
2015,Z,50-54,CZ0422,Chomutov,CZ042,Ústecký kraj,2005,4141
2015,Z,50-54,CZ0423,Litoměřice,CZ042,Ústecký kraj,1925,3614
2015,Z,50-54,CZ0424,Louny,CZ042,Ústecký kraj,1307,2699
2015,Z,50-54,CZ0425,Most,CZ042,Ústecký kraj,1867,3858
2015,Z,50-54,CZ0426,Teplice,CZ042,Ústecký kraj,1789,4057
2015,Z,50-54,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1680,3667
2015,Z,50-54,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1449,3359
2015,Z,50-54,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1393,2811
2015,Z,50-54,CZ0513,Liberec,CZ051,Liberecký kraj,2358,5255
2015,Z,50-54,CZ0514,Semily,CZ051,Liberecký kraj,1249,2304
2015,Z,50-54,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2426,5025
2015,Z,50-54,CZ0522,Jičín,CZ052,Královéhradecký kraj,1348,2534
2015,Z,50-54,CZ0523,Náchod,CZ052,Královéhradecký kraj,2008,3516
2015,Z,50-54,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1313,2456
2015,Z,50-54,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1734,3796
2015,Z,50-54,CZ0531,Chrudim,CZ053,Pardubický kraj,1995,3411
2015,Z,50-54,CZ0532,Pardubice,CZ053,Pardubický kraj,2763,5314
2015,Z,50-54,CZ0533,Svitavy,CZ053,Pardubický kraj,1681,3203
2015,Z,50-54,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2365,4325
2015,Z,50-54,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1560,3093
2015,Z,50-54,CZ0632,Jihlava,CZ063,Vysočina,1823,3562
2015,Z,50-54,CZ0633,Pelhřimov,CZ063,Vysočina,1250,2356
2015,Z,50-54,CZ0634,Třebíč,CZ063,Vysočina,2021,3736
2015,Z,50-54,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1929,3872
2015,Z,50-54,CZ0641,Blansko,CZ064,Jihomoravský kraj,1528,3274
2015,Z,50-54,CZ0642,Brno-město,CZ064,Jihomoravský kraj,5702,12107
2015,Z,50-54,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3233,6410
2015,Z,50-54,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1906,3761
2015,Z,50-54,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2342,5175
2015,Z,50-54,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1232,2818
2015,Z,50-54,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1566,3513
2015,Z,50-54,CZ0711,Jeseník,CZ071,Olomoucký kraj,484,1272
2015,Z,50-54,CZ0712,Olomouc,CZ071,Olomoucký kraj,4215,7468
2015,Z,50-54,CZ0713,Prostějov,CZ071,Olomoucký kraj,1884,3457
2015,Z,50-54,CZ0714,Přerov,CZ071,Olomoucký kraj,2097,4336
2015,Z,50-54,CZ0715,Šumperk,CZ071,Olomoucký kraj,2028,3792
2015,Z,50-54,CZ0721,Kroměříž,CZ072,Zlínský kraj,1758,3598
2015,Z,50-54,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2375,4789
2015,Z,50-54,CZ0723,Vsetín,CZ072,Zlínský kraj,2841,5006
2015,Z,50-54,CZ0724,Zlín,CZ072,Zlínský kraj,2996,6393
2015,Z,50-54,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1474,2982
2015,Z,50-54,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3379,7252
2015,Z,50-54,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4522,9302
2015,Z,50-54,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2715,4933
2015,Z,50-54,CZ0805,Opava,CZ080,Moravskoslezský kraj,3413,6048
2015,Z,50-54,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5629,11336
2015,Z,55-59,CZ0100,Praha,CZ010,Hlavní město Praha,14966,36538
2015,Z,55-59,CZ0201,Benešov,CZ020,Středočeský kraj,1494,3144
2015,Z,55-59,CZ0202,Beroun,CZ020,Středočeský kraj,1012,2521
2015,Z,55-59,CZ0203,Kladno,CZ020,Středočeský kraj,1880,4701
2015,Z,55-59,CZ0204,Kolín,CZ020,Středočeský kraj,1244,2980
2015,Z,55-59,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1058,2501
2015,Z,55-59,CZ0206,Mělník,CZ020,Středočeský kraj,1259,3018
2015,Z,55-59,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2095,3749
2015,Z,55-59,CZ0208,Nymburk,CZ020,Středočeský kraj,1106,2932
2015,Z,55-59,CZ0209,Praha-východ,CZ020,Středočeský kraj,2032,4350
2015,Z,55-59,CZ020A,Praha-západ,CZ020,Středočeský kraj,1527,3441
2015,Z,55-59,CZ020B,Příbram,CZ020,Středočeský kraj,1817,3725
2015,Z,55-59,CZ020C,Rakovník,CZ020,Středočeský kraj,941,1787
2015,Z,55-59,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3065,6077
2015,Z,55-59,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1083,2015
2015,Z,55-59,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1711,3059
2015,Z,55-59,CZ0314,Písek,CZ031,Jihočeský kraj,1085,2324
2015,Z,55-59,CZ0315,Prachatice,CZ031,Jihočeský kraj,741,1711
2015,Z,55-59,CZ0316,Strakonice,CZ031,Jihočeský kraj,954,2326
2015,Z,55-59,CZ0317,Tábor,CZ031,Jihočeský kraj,1809,3348
2015,Z,55-59,CZ0321,Domažlice,CZ032,Plzeňský kraj,979,1992
2015,Z,55-59,CZ0322,Klatovy,CZ032,Plzeňský kraj,1270,2816
2015,Z,55-59,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3087,6046
2015,Z,55-59,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1010,1857
2015,Z,55-59,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1175,2323
2015,Z,55-59,CZ0326,Rokycany,CZ032,Plzeňský kraj,615,1507
2015,Z,55-59,CZ0327,Tachov,CZ032,Plzeňský kraj,947,1747
2015,Z,55-59,CZ0411,Cheb,CZ041,Karlovarský kraj,1210,3089
2015,Z,55-59,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1820,3914
2015,Z,55-59,CZ0413,Sokolov,CZ041,Karlovarský kraj,1413,2852
2015,Z,55-59,CZ0421,Děčín,CZ042,Ústecký kraj,1462,3866
2015,Z,55-59,CZ0422,Chomutov,CZ042,Ústecký kraj,1762,4011
2015,Z,55-59,CZ0423,Litoměřice,CZ042,Ústecký kraj,1721,3671
2015,Z,55-59,CZ0424,Louny,CZ042,Ústecký kraj,1156,2800
2015,Z,55-59,CZ0425,Most,CZ042,Ústecký kraj,1536,3518
2015,Z,55-59,CZ0426,Teplice,CZ042,Ústecký kraj,1472,3907
2015,Z,55-59,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1439,3468
2015,Z,55-59,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1172,3276
2015,Z,55-59,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1174,2734
2015,Z,55-59,CZ0513,Liberec,CZ051,Liberecký kraj,1926,4915
2015,Z,55-59,CZ0514,Semily,CZ051,Liberecký kraj,1157,2354
2015,Z,55-59,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2139,5140
2015,Z,55-59,CZ0522,Jičín,CZ052,Královéhradecký kraj,1141,2506
2015,Z,55-59,CZ0523,Náchod,CZ052,Královéhradecký kraj,1732,3404
2015,Z,55-59,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1098,2427
2015,Z,55-59,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1424,3619
2015,Z,55-59,CZ0531,Chrudim,CZ053,Pardubický kraj,1736,3308
2015,Z,55-59,CZ0532,Pardubice,CZ053,Pardubický kraj,2465,5305
2015,Z,55-59,CZ0533,Svitavy,CZ053,Pardubický kraj,1618,3353
2015,Z,55-59,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2033,4236
2015,Z,55-59,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1348,3039
2015,Z,55-59,CZ0632,Jihlava,CZ063,Vysočina,1617,3614
2015,Z,55-59,CZ0633,Pelhřimov,CZ063,Vysočina,1084,2321
2015,Z,55-59,CZ0634,Třebíč,CZ063,Vysočina,1820,3631
2015,Z,55-59,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1637,3708
2015,Z,55-59,CZ0641,Blansko,CZ064,Jihomoravský kraj,1252,3349
2015,Z,55-59,CZ0642,Brno-město,CZ064,Jihomoravský kraj,4827,11898
2015,Z,55-59,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2524,6033
2015,Z,55-59,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1607,3826
2015,Z,55-59,CZ0645,Hodonín,CZ064,Jihomoravský kraj,1973,5262
2015,Z,55-59,CZ0646,Vyškov,CZ064,Jihomoravský kraj,998,2852
2015,Z,55-59,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1534,3692
2015,Z,55-59,CZ0711,Jeseník,CZ071,Olomoucký kraj,423,1365
2015,Z,55-59,CZ0712,Olomouc,CZ071,Olomoucký kraj,3929,7553
2015,Z,55-59,CZ0713,Prostějov,CZ071,Olomoucký kraj,1644,3470
2015,Z,55-59,CZ0714,Přerov,CZ071,Olomoucký kraj,1727,4321
2015,Z,55-59,CZ0715,Šumperk,CZ071,Olomoucký kraj,1879,3973
2015,Z,55-59,CZ0721,Kroměříž,CZ072,Zlínský kraj,1483,3460
2015,Z,55-59,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2049,4770
2015,Z,55-59,CZ0723,Vsetín,CZ072,Zlínský kraj,2398,4727
2015,Z,55-59,CZ0724,Zlín,CZ072,Zlínský kraj,2509,6260
2015,Z,55-59,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1430,3156
2015,Z,55-59,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2821,6882
2015,Z,55-59,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3647,8602
2015,Z,55-59,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2540,4909
2015,Z,55-59,CZ0805,Opava,CZ080,Moravskoslezský kraj,3068,6015
2015,Z,55-59,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4588,10605
2015,Z,60-64,CZ0100,Praha,CZ010,Hlavní město Praha,17028,43373
2015,Z,60-64,CZ0201,Benešov,CZ020,Středočeský kraj,1552,3533
2015,Z,60-64,CZ0202,Beroun,CZ020,Středočeský kraj,1145,3066
2015,Z,60-64,CZ0203,Kladno,CZ020,Středočeský kraj,2071,5640
2015,Z,60-64,CZ0204,Kolín,CZ020,Středočeský kraj,1289,3485
2015,Z,60-64,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1042,2682
2015,Z,60-64,CZ0206,Mělník,CZ020,Středočeský kraj,1394,3623
2015,Z,60-64,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2324,4350
2015,Z,60-64,CZ0208,Nymburk,CZ020,Středočeský kraj,1092,3319
2015,Z,60-64,CZ0209,Praha-východ,CZ020,Středočeský kraj,2081,4874
2015,Z,60-64,CZ020A,Praha-západ,CZ020,Středočeský kraj,1696,4077
2015,Z,60-64,CZ020B,Příbram,CZ020,Středočeský kraj,1867,4212
2015,Z,60-64,CZ020C,Rakovník,CZ020,Středočeský kraj,1051,2119
2015,Z,60-64,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3008,6650
2015,Z,60-64,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1145,2164
2015,Z,60-64,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1938,3438
2015,Z,60-64,CZ0314,Písek,CZ031,Jihočeský kraj,1122,2586
2015,Z,60-64,CZ0315,Prachatice,CZ031,Jihočeský kraj,676,1801
2015,Z,60-64,CZ0316,Strakonice,CZ031,Jihočeský kraj,942,2610
2015,Z,60-64,CZ0317,Tábor,CZ031,Jihočeský kraj,1944,3809
2015,Z,60-64,CZ0321,Domažlice,CZ032,Plzeňský kraj,1039,2159
2015,Z,60-64,CZ0322,Klatovy,CZ032,Plzeňský kraj,1320,3304
2015,Z,60-64,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3245,6771
2015,Z,60-64,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1193,2304
2015,Z,60-64,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1302,2743
2015,Z,60-64,CZ0326,Rokycany,CZ032,Plzeňský kraj,655,1726
2015,Z,60-64,CZ0327,Tachov,CZ032,Plzeňský kraj,997,1876
2015,Z,60-64,CZ0411,Cheb,CZ041,Karlovarský kraj,1235,3423
2015,Z,60-64,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2008,4421
2015,Z,60-64,CZ0413,Sokolov,CZ041,Karlovarský kraj,1574,3175
2015,Z,60-64,CZ0421,Děčín,CZ042,Ústecký kraj,1904,5119
2015,Z,60-64,CZ0422,Chomutov,CZ042,Ústecký kraj,1797,4432
2015,Z,60-64,CZ0423,Litoměřice,CZ042,Ústecký kraj,1911,4353
2015,Z,60-64,CZ0424,Louny,CZ042,Ústecký kraj,1225,3257
2015,Z,60-64,CZ0425,Most,CZ042,Ústecký kraj,1626,4034
2015,Z,60-64,CZ0426,Teplice,CZ042,Ústecký kraj,1624,4576
2015,Z,60-64,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1640,4246
2015,Z,60-64,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1233,3798
2015,Z,60-64,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1425,3311
2015,Z,60-64,CZ0513,Liberec,CZ051,Liberecký kraj,2261,6241
2015,Z,60-64,CZ0514,Semily,CZ051,Liberecký kraj,1230,2680
2015,Z,60-64,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2286,6115
2015,Z,60-64,CZ0522,Jičín,CZ052,Královéhradecký kraj,1250,2943
2015,Z,60-64,CZ0523,Náchod,CZ052,Královéhradecký kraj,1949,4113
2015,Z,60-64,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1220,2855
2015,Z,60-64,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1705,4573
2015,Z,60-64,CZ0531,Chrudim,CZ053,Pardubický kraj,1925,3846
2015,Z,60-64,CZ0532,Pardubice,CZ053,Pardubický kraj,2495,6078
2015,Z,60-64,CZ0533,Svitavy,CZ053,Pardubický kraj,1672,3807
2015,Z,60-64,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2328,5035
2015,Z,60-64,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1466,3362
2015,Z,60-64,CZ0632,Jihlava,CZ063,Vysočina,1652,3780
2015,Z,60-64,CZ0633,Pelhřimov,CZ063,Vysočina,1032,2486
2015,Z,60-64,CZ0634,Třebíč,CZ063,Vysočina,1830,3938
2015,Z,60-64,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1467,3833
2015,Z,60-64,CZ0641,Blansko,CZ064,Jihomoravský kraj,1313,3797
2015,Z,60-64,CZ0642,Brno-město,CZ064,Jihomoravský kraj,4796,13237
2015,Z,60-64,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2611,6840
2015,Z,60-64,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1582,4185
2015,Z,60-64,CZ0645,Hodonín,CZ064,Jihomoravský kraj,1858,5682
2015,Z,60-64,CZ0646,Vyškov,CZ064,Jihomoravský kraj,953,3116
2015,Z,60-64,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1526,4127
2015,Z,60-64,CZ0711,Jeseník,CZ071,Olomoucký kraj,476,1642
2015,Z,60-64,CZ0712,Olomouc,CZ071,Olomoucký kraj,3998,8216
2015,Z,60-64,CZ0713,Prostějov,CZ071,Olomoucký kraj,1735,3939
2015,Z,60-64,CZ0714,Přerov,CZ071,Olomoucký kraj,1772,4695
2015,Z,60-64,CZ0715,Šumperk,CZ071,Olomoucký kraj,2068,4598
2015,Z,60-64,CZ0721,Kroměříž,CZ072,Zlínský kraj,1620,4090
2015,Z,60-64,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,1936,4943
2015,Z,60-64,CZ0723,Vsetín,CZ072,Zlínský kraj,2418,5104
2015,Z,60-64,CZ0724,Zlín,CZ072,Zlínský kraj,2620,7168
2015,Z,60-64,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1668,3828
2015,Z,60-64,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2801,7524
2015,Z,60-64,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3696,9099
2015,Z,60-64,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2630,5540
2015,Z,60-64,CZ0805,Opava,CZ080,Moravskoslezský kraj,3100,6444
2015,Z,60-64,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4787,11658
2015,Z,65-69,CZ0100,Praha,CZ010,Hlavní město Praha,16421,44177
2015,Z,65-69,CZ0201,Benešov,CZ020,Středočeský kraj,1480,3612
2015,Z,65-69,CZ0202,Beroun,CZ020,Středočeský kraj,1003,3070
2015,Z,65-69,CZ0203,Kladno,CZ020,Středočeský kraj,1934,5708
2015,Z,65-69,CZ0204,Kolín,CZ020,Středočeský kraj,1154,3475
2015,Z,65-69,CZ0205,Kutná Hora,CZ020,Středočeský kraj,967,2699
2015,Z,65-69,CZ0206,Mělník,CZ020,Středočeský kraj,1321,3634
2015,Z,65-69,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,1991,4211
2015,Z,65-69,CZ0208,Nymburk,CZ020,Středočeský kraj,955,3352
2015,Z,65-69,CZ0209,Praha-východ,CZ020,Středočeský kraj,1796,4915
2015,Z,65-69,CZ020A,Praha-západ,CZ020,Středočeský kraj,1480,4032
2015,Z,65-69,CZ020B,Příbram,CZ020,Středočeský kraj,1670,4099
2015,Z,65-69,CZ020C,Rakovník,CZ020,Středočeský kraj,952,2051
2015,Z,65-69,CZ0311,České Budějovice,CZ031,Jihočeský kraj,2582,6391
2015,Z,65-69,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,984,2094
2015,Z,65-69,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1821,3517
2015,Z,65-69,CZ0314,Písek,CZ031,Jihočeský kraj,1000,2556
2015,Z,65-69,CZ0315,Prachatice,CZ031,Jihočeský kraj,578,1771
2015,Z,65-69,CZ0316,Strakonice,CZ031,Jihočeský kraj,740,2442
2015,Z,65-69,CZ0317,Tábor,CZ031,Jihočeský kraj,1756,3628
2015,Z,65-69,CZ0321,Domažlice,CZ032,Plzeňský kraj,891,2209
2015,Z,65-69,CZ0322,Klatovy,CZ032,Plzeňský kraj,1199,3085
2015,Z,65-69,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3106,6739
2015,Z,65-69,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1079,2166
2015,Z,65-69,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1184,2597
2015,Z,65-69,CZ0326,Rokycany,CZ032,Plzeňský kraj,601,1755
2015,Z,65-69,CZ0327,Tachov,CZ032,Plzeňský kraj,877,1746
2015,Z,65-69,CZ0411,Cheb,CZ041,Karlovarský kraj,1206,3457
2015,Z,65-69,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1827,4476
2015,Z,65-69,CZ0413,Sokolov,CZ041,Karlovarský kraj,1480,3225
2015,Z,65-69,CZ0421,Děčín,CZ042,Ústecký kraj,1802,5374
2015,Z,65-69,CZ0422,Chomutov,CZ042,Ústecký kraj,1731,4493
2015,Z,65-69,CZ0423,Litoměřice,CZ042,Ústecký kraj,1865,4536
2015,Z,65-69,CZ0424,Louny,CZ042,Ústecký kraj,1115,3191
2015,Z,65-69,CZ0425,Most,CZ042,Ústecký kraj,1541,4221
2015,Z,65-69,CZ0426,Teplice,CZ042,Ústecký kraj,1597,4966
2015,Z,65-69,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1773,4694
2015,Z,65-69,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1187,3950
2015,Z,65-69,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1508,3586
2015,Z,65-69,CZ0513,Liberec,CZ051,Liberecký kraj,2274,6652
2015,Z,65-69,CZ0514,Semily,CZ051,Liberecký kraj,1106,2672
